smiles,00a2afcaf74127670fee80a7ab6abfce,095fb41a59ca6f9f7711a6343b066366,3c201c7b515ba38b493832d7d6ce9bd5,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,aab458b586520ad6a82e21e396e745fa,ad44e8c3c329d29118132e14ebb7d57f,c6eb716f36a79621c8c73c735dd764f1,d410a79829f7b5969e91eeb2e7aa14d8,ef3b4627f9961bac2d0298e9d8390ece
NCCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2ccc(Cl)cc2)cc1,0.0,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2ccc(F)cc2)cc1,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2cccc(Cl)c2)cc1,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2cccc(F)c2)cc1,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2ccccc2C(F)(F)F)cc1,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2ccccc2Cl)cc1,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(OCc2ccccc2F)cc1,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(CN=C2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2ccc(Cl)cc2)cc1,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2ccc(F)cc2)cc1,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2cccc(Cl)c2)cc1,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2cccc(F)c2)cc1,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2ccccc2)cc1,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2ccccc2C(F)(F)F)cc1,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(OCc2ccccc2F)cc1,0.0,0.0,0.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(S(=O)(=O)c2ccccn2)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
NNC(=O)CN1C(=O)c2ccccc2NC1c1ccc2c(c1)OCO2,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0
NNC(=O)c1cc2ccccc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0
NNCC(=CF)c1ccccc1,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0
NNCCc1ccccc1,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0
NS(=O)(=O)c1cc(-c2nnc(-c3ccccc3)o2)ccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0
NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(Cl)c(Cl)c3)o2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0
NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0
NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(F)cc3)o2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0
NS(=O)(=O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0
NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(Cl)c(Cl)c2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(Cl)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0
NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(Cl)cc3)o2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0
NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(F)cc3)o2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0
Nc1c(C(=O)O)c2nc3c(C(=O)O)cccc3oc-2cc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19
Nc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(C=C2COc3ccccc3C2=O)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0
Nc1ccc(C=C2COc3ccccc3C2=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0
Nc1ccc(C=Cc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0
Nc1ccc(CCCCc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0
Nc1ccc(CN=C2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0
Nc1ccc(NCc2ccccn2)cc1,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(OCc2ccc(F)cc2)cc1,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(OCc2cccc(F)c2)cc1,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(OCc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0
Nc1ccc(Oc2ccc(Cl)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0
Nc1ccc2c(c1N)C(=O)c1ccccc1C2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62
Nc1cccc(C=Cc2ccccc2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0
Nc1cccc(OCc2ccccc2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0
Nc1ncccc1CNC1CC1c1ccccc1,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0
Nc1nn(-c2ccccc2)nc1C(=O)OCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,0.0
O=C(C1CC1)N(O)CC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=C(O)C=Cc1ccc(O)c(O)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0
O=C(C=C(O)C=Cc1ccc(O)cc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0
O=C(C=C(O)C=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0
O=C(C=C(O)C=Cc1ccccc1)c1cc(F)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0
O=C(C=C(O)C=Cc1ccccc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0
O=C(C=C1SC(=O)NC1=O)Nc1cccc(O)c1,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=C1SC(=O)NC1=O)Nc1ccccc1,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=CC=Cc1ccc(Cl)cc1)c1cc(Cl)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0
O=C(C=CC=Cc1ccc(Cl)cc1)c1ccc(O)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.0,0.0
O=C(C=CC=Cc1ccc(Cl)cc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0
O=C(C=CC=Cc1ccc([N+](=O)[O-])cc1)c1cc(Cl)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0
O=C(C=CC=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0
O=C(C=CC=Cc1ccc2c(c1)OCO2)OCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0
O=C(C=CC=Cc1ccc2c(c1)OCO2)Oc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0
O=C(C=CC=Cc1ccccc1)Nc1cccc(Br)c1,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=CC=Cc1ccccc1)Nc1cccc(Cl)c1,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=CC=Cc1ccccc1)Nc1ccccc1,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=CC=Cc1ccccc1)c1cc(Cl)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0
O=C(C=CC=Cc1ccccc1)c1cc(F)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0
O=C(C=CC=Cc1ccccc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0
O=C(C=Cc1ccc(Br)cc1)c1ccc(-n2ccnc2)cc1,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(Br)o1)c1ccc(F)cc1,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(Br)o1)c1cccc(Cl)c1,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(C(F)(F)F)cc1)Nc1ccc(F)cc1,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(C(F)(F)F)cc1)Nc1ccccc1F,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(C(F)(F)F)cc1)c1ccc(Cl)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0
O=C(C=Cc1ccc(C(F)(F)F)cc1)c1ccc[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0
O=C(C=Cc1ccc(Cl)cc1)c1ccc(O)cc1O,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(Cl)cc1)c1ccccc1O,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(Cl)o1)c1cccc(Cl)c1,6.76,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,0.0
O=C(C=Cc1ccc(F)c(Br)c1)c1ccc(Cl)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0
O=C(C=Cc1ccc(F)c(Br)c1)c1ccc[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0
O=C(C=Cc1ccc(F)cc1)c1ccc(OCCCN2CCc3ccccc3C2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0
O=C(C=Cc1ccc(N2CCCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0
O=C(C=Cc1ccc(N2CCCCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0
O=C(C=Cc1ccc(N2CCOCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0
O=C(C=Cc1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(O)c(O)c1)Nc1cccc2ccccc12,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(O)cc1)Nc1cccc(Br)c1,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(O)cc1)Nc1cccc(Cl)c1,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0
O=C(C=Cc1ccc(OCCCCCCN2CCCC2)cc1)c1ccc(OCCCCCCN2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0
O=C(C=Cc1ccc(OCCCCCCN2CCCC2)cc1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0
O=C(C=Cc1ccc(OCCCCCCN2CCCCC2)cc1)c1ccc(OCCCCCCN2CCCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0
O=C(C=Cc1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0
O=C(C=Cc1ccc(OCCCCN2CCCC2)cc1)c1ccc(OCCCCN2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0
O=C(C=Cc1ccc(OCCCCN2CCCCC2)cc1)c1ccc(OCCCCN2CCCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0
O=C(C=Cc1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0
O=C(C=Cc1ccc(OCCCN2CCCC2)cc1)c1ccc(OCCCN2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0
O=C(C=Cc1ccc(OCCCN2CCCCC2)cc1)c1ccc(OCCCN2CCCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0
O=C(C=Cc1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0
O=C(C=Cc1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0
O=C(C=Cc1ccc(OCCN2CCCCC2)cc1)c1ccc(OCCN2CCCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0
O=C(C=Cc1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1cccc(Br)c1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0
O=C(C=Cc1cccc(C(F)(F)F)c1)Nc1cccc(F)c1,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1cccc(C(F)(F)F)c1)c1ccc[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0
O=C(C=Cc1cccc(Cl)c1)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0
O=C(C=Cc1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0
O=C(C=Cc1cccc(Cl)c1)c1ccc[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0
O=C(C=Cc1cccc(Cl)c1)c1ccccc1,6.28,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0
O=C(C=Cc1cccc(Cl)c1)c1ccco1,5.68,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0
O=C(C=Cc1cccc(O)c1)Nc1cccc(Br)c1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1cccc(O)c1)Nc1cccc(Cl)c1,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1cccc(O)c1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1cccc(O)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0
O=C(C=Cc1cccc(OC(=O)N(c2ccccc2)c2ccccc2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0
O=C(C=Cc1cccc(OC(=O)N(c2ccccc2)c2ccccc2)c1)c1ccccc1OC(=O)N(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0
O=C(C=Cc1cccc(OC(=O)N2CCOCC2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0
O=C(C=Cc1cccc(OC(=O)N2CCOCC2)c1)c1ccccc1OC(=O)N1CCOCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0
O=C(C=Cc1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0
O=C(C=Cc1cccc(OCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0
O=C(C=Cc1cccc(OCCCCN2CCC(Cc3ccccc3)CC2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0
O=C(C=Cc1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0
O=C(C=Cc1cccc(OCCCN2CCc3ccccc3C2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0
O=C(C=Cc1cccc2c1OCO2)c1cccc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0
O=C(C=Cc1cccc2c1OCO2)c1cccc(OC(F)(F)F)c1,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1)Nc1cccc(Br)c1,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1)Nc1cccc(Cl)c1,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1)Nc1ccccc1,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1)Oc1ccc2c(c1)CC(=O)O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0
O=C(C=Cc1ccccc1)c1cc(F)ccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0
O=C(C=Cc1ccccc1)c1ccc(O)cc1,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0
O=C(C=Cc1ccccc1)c1ccccc1,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1C(F)(F)F)Nc1cccc(F)c1,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1C(F)(F)F)Nc1cccc(O)c1,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1C(F)(F)F)Nc1ccccc1,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1C(F)(F)F)Oc1ccccc1,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1C(F)(F)F)c1ccc(O)cc1,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1Cl)Nc1cccc(O)c1,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccccc1Cl)Nc1ccccc1,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccco1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccco1)c1ccc(F)cc1,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1cccs1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccoc1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1ccsc1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C=Cc1nccs1)c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CBr)N1N=C(c2ccc(F)cc2)CC1c1ccccc1O,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC1CCNCC1)c1cc2ccccc2[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18
O=C(CC1SC(=O)NC1=O)Nc1cccc(O)c1,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC1SC(=O)NC1=O)Nc1ccccc1,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC=Cc1ccccc1)Nc1cccc(Br)c1,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC=Cc1ccccc1)Nc1cccc(Cl)c1,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC=Cc1ccccc1)Nc1ccccc1,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC=Cc1ccccc1)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0
O=C(CCCCCCNC(=O)c1ccc(CNC2(c3ccccc3)CC2)cc1)NO,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CCCc1ccc(Cl)c(Cl)c1)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,0.0
O=C(CCCc1ccccc1)Nc1nc2cc(Cl)ccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0
O=C(CCCc1ccccc1)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0
O=C(CCCc1ccccc1)Nc1nc2ccsc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.0,0.0
O=C(CCCc1ccccc1)Nc1nc2sccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0
O=C(CCN1CCN(Cc2ccccc2)CC1)c1cc2ccc(O)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0
O=C(CCN1CCOCC1)c1cc2cc(Br)c(O)c(Br)c2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0
O=C(CCc1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0
O=C(CCc1ccccc1)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0
O=C(CCc1ccccc1Br)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.0
O=C(CCc1ccccc1F)Nc1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.0,0.0
